document	label
troublemakers	0
reverted	0
certainly called for	1
will only invite worse criticism and rejection	0
it had all been in vain	0
marred by	0
issued the fatwa	0
so - called	0
unwarranted	0
wanting to return	1
is concerned	0
would go against	0
great economic performance	1
would be crushed one by one	0
premature	0
respecting	1
of more	0
rigging the election	0
no israeli government can provide security	0
accuses	0
to dismiss	0
incredibly difficult	0
condemnation	0
have written a page of dignity and honor	1
new harm	0
warned	0
agreed	1
foresaw	0
be concerned	0
desperation of	0
pointed the finger	0
preying	0
sought	1
mistake	0
keep up the hope	1
supported	1
have rankled	0
improved	1
supports it with words and deeds	1
might	0
find itself an outcast of	0
would interfere	0
sent an official protest	0
threatens	0
names	0
cruel , inhuman or degrading treatment	0
had rebuffed	0
warned	0
loyal	1
not only earned a bad name	0
a threat	0
frustrate	0
object	0
are prepared to accept	1
have seen such suffering	0
crimes of war	0
gained high appraisal	1
applauded	1
does not entitle	0
see	1
threats	0
respecting	1
instability	0
wished	1
adopted	1
refuses to consider	0
squeezing	0
damaged	0
failure would be a foregone conclusion	0
a sense of belonging	1
effectively ruled	1
criticised	0
based on its terms	0
desire	1
support	1
more dangerous enemies at home than elsewhere	0
backed out	0
it is dangerous	0
act of terrorism	0
is perforce a bit scary	0
by force	0
against	0
flaws	0
extremely strong support	1
improving	1
if not the perpetrator of the sabra and shatila massacres	0
cautioned	0
to its knees	0
recalling	1
may not	0
risks	0
sees	0
critics	0
were fears	0
draw the ire of	0
long dominated	0
were left frustrated	0
completely isolated	0
still wants	1
perceived	1
particularly frequently and unceremoniously	0
denunciation	0
some guano rock in the pacific	0
threat	0
political cynicism	0
threatening long - held human rights principles	0
unity	1
is accused	0
that safety net will fall apart	0
the approval of	1
concerning their life or death	0
support	1
foretaste of resistance	0
the explanation is , in fact is deceiving	0
worry	0
unprecedented	0
people who love freedom	1
how capricious	0
concerned i become	0
should not tolerate	0
wants	1
devoted to promoting and safeguarding human rights and fundamental freedoms	1
support	1
axis of evil argument	0
have accused	0
wishes to commend	1
back to square one	0
how accustomed they are to trickery	0
excessive	0
criticized	0
supposed to approve and participate in	1
died and gone to heaven	1
no one we know to have planned such deeds will escape	0
charges of	0
dedicate themselves to lamenting	0
like wild beasts	0
overshadowing	0
want	1
strategic competitor	0
abuses	0
wants to maintain	1
effective solution	1
comprehensively blamed	0
atmosphere of conflict	0
rigged	0
despise	0
toughs	0
manichaean	0
call on	1
cautioned	0
this is crazy	0
we look at a bleak future	0
fearing	0
charging	0
horror	0
cronies	0
hot bed of opposition politics	0
legitimacy	1
expressions of support	1
only in retaining power at any cost	0
do not possess the necessary expertise	0
unfettered support	1
condemnation	0
transparent , credible , free and fair	1
accomplishment	1
is asking	1
in the axis of evil	0
was neither free nor fair	0
called on	1
would want	1
no more	0
are concerned	0
they're a pain in the ass	0
summarily dismissed	0
practically scream , ca n't wait till you leave	0
the charges were not just fabricated	0
collusive nexus	0
fortunately	1
in the face of	0
support of	1
free and fair	1
interests	1
chile is not iraq , nor is lagos saddam , fortunately , of course	0
stays true	1
have criticized	0
held	0
will be invited	1
absolutely the right thing to do	1
bloated budget	0
inhumane	0
declared	0
builders	1
so - called values of democracy and human rights	0
fuel - guzzling	0
compared	0
supported	1
far out of tune	0
the concerns voiced	0
believing	1
felt	0
should take urgent measures	1
wily israeli aggressors	0
the objections	0
commit further acts of terrorism	0
robust	1
adverse effects	0
an ``axis of evil	0
has succeeded	1
urge	1
terror	0
defends a different posture	1
oppose	0
well	1
was remarkable	1
axis of evil	0
will become one of the best elements	1
largely try to keep as much hegemony	0
wilfully ignoring	0
recommendation	1
enthusiastically	1
dangerous flashpoint	0
disappointment	0
axis of evil	0
protest	0
calling on	0
advancing	1
are less alarming	0
become a major power	1
called for	1
gave the guerrillas the right	0
would suit	1
abruptly	0
do n't trust	0
no support for	0
invited	1
significant	1
stick to	1
would not accept	0
fiercely	1
devil's empire .	0
remains committed	1
relatively prosperous and free	1
could not be hollowed out	0
rejected	0
distanced themselves	0
has ignored	0
particularly great	0
downplayed	0
are false	0
called	0
left behind	1
aggressive policy	0
rejected	0
raise questions	0
the support	1
has expressed the wish	1
dictate or intimidate	0
branded	0
dont want	0
labeling	0
british puppet like tsvangirai	0
targeted killing	0
has likened	0
contravenes	0
communiques and relevant commitments	1
constructive and cooperative ties	1
israeli right - wing policies	0
not intent on revitalizing its economies	0
sympathy	0
accused	0
disagree	0
brilliant	1
criticised	0
evil empire	0
called	0
firm support	1
would have less leeway	0
unilateral	0
axis of evil theory	0
more orderly	1
constitute a serious insult	0
axis of evil remarks	0
confidence	1
moribund	0
weary	0
confiscate	0
gravity	0
rigged	0
nonexistence	0
the blind and murderous rage of a defeated colonial power	0
more serious	0
a challenge to	0
so - called axis of evil remark	0
retreat	0
unrest	0
suffering from	0
welcomed	1
legitimate	1
the possibility	1
only	0
corrupt politicians	0
thinks	0
on the rise	0
with various concerns in mind	0
taken up the reins of power	0
clinging to a new conspiracy	0
yet	0
was supported	1
club fed	0
alarming	0
affecting their medical , economic , educational , and social life	0
west's failure	0
criticizing	0
dignity	1
is but a signboard used by the united states	0
in vain	0
without too many difficulties	1
have also criticised	0
were surprised	0
has no legitimacy	0
claims	0
want	1
is at stake	0
shouted	0
be a cover for	0
are disturbed	0
should be viewed in its true perspective	0
sap the country's energy	0
to threaten the stability and security of the world	0
shift loosely between the u . s . polity and people	0
feels constrained to reject	0
charged	0
the successful ratification	1
eventually offered talks	1
simply clear - headed	1
threatening the world's peace	0
expressed a stance	0
tendency toward confrontation	0
will not be able to change until the end of mankind	0
uproar	0
above all contradictory	0
in doubt	0
for the generosity of his soul	1
an enemy	0
giving up with india	0
that goodness , truth and beauty may be found in every country and town	1
worry	0
such pessimism	0
can not be effective	0
has shown effectiveness	1
but will also disrupt	0
have their human rights ruthlessly trampled upon	0
has absolute confidence	1
condemn	0
being staged under the guise of an election	0
psychological sense of isolation , domination and futility	0
aimed	1
compares poorly	0
objections	0
free and fair	1
have been divested of many of their basis rights	0
urgently necessary	0
rightly a champion	1
are not competitive enough	0
should not be afraid of persecution	1
threatened to cripple	0
through peaceful means	1
one - sided approach	0
wanted to ignore economic issues	0
this cruelty	0
supporting	1
fiendish - looking	0
thugs	0
alienate itself	0
refused	0
victim of terrorism	0
i'm an american and i'm damned proud of it	1
entitled at all times to decent treatment	1
violent food riots and protests	0
to promote	1
ballooned far beyond	0
warned	0
at best	0
arbitrary	0
only solidarity and generosity	1
terrorizing	0
his aggression	0
those digging graves for others , get engraved themselves	0
recommendations	1
unless drastic measures are taken , we are on the way	0
hands behind chechen terrorism ,	0
made unfounded charges by accusing	0
urged	1
desperate	0
weaker side	0
uplift	1
not the zionists	1
ceased to be a soldier of the fatherland	0
supports	1
victimizing the lives	0
should better withdraw its support to the forces of injustice , tyranny and oppression in the world	0
to challenge	0
controlling the world of politics globally	0
shared responsibility for the massacres	0
if arafat fails to fulfill them	0
calling on	1
pride	1
what a brazen - faced deception of reality	0
agreeing	1
absurd	0
likened	0
kill	0
asked	1
non - wasp humanity	0
something sometimes go wrong	0
considerable respect	1
refusal to respond	0
certain circles	0
advice	1
seeks to hide	0
is satisfied	1
to the venezuelan armed forces' misfortune	0
that may be the case	1
complicity	0
violated	0
legal	0
new beginning	1
has called on	1
deepening	1
is considered	0
common enemy of all civilized men and women	0
extremely	0
hold in	1
a significant and successful strike	1
issued a statement denouncing	0
criticized	0
club fed	0
bad news	0
opprobrium	0
even impossible	0
constitute a breeding ground for bilateral tensions	0
great	1
disagrees	0
questions can be asked	1
is greatly responsible	0
launch efforts to make cyprus a friendship bridge	1
rank as the understatement of the year	0
irresponsible	0
parliamentarian	0
subjugate the palestinian people and liquidate their legitimate rights and aspirations	0
will be instrumental	1
has been roundly condemned	0
have been rubbed on her skin	0
wants	1
will eat up their own vitals	0
under the pretext of fighting terrorism	0
aspirations	1
no one but she knew how far she was prepared to go	0
yet another burden	0
virtually no attention has been paid	0
claimed	0
was wrong	0
labeled	0
never	0
testimony of	1
enormous implications	0
voiced his gratitude	1
discrediting	0
been eaten by the minotaur	0
does not mean	0
other than that , nothing will count	0
serious criticism was made	0
his hands would be empty	0
subtlest and most profound	1
no confidence	0
true threat	0
that was horrible	0
tough conditions	0
ever addicted to conspiracy theories	0
admit	0
support	1
far	1
fair settlement	1
get excited	1
 is shrinking	0
is not in control	0
most audacious	1
may even get better	0
has made some of the loudest noise	0
not to embark on the suicidal path that he has chosen	0
support	1
showed its true hostility	0
long refused	0
any hope	1
noted critically	0
in the hands of the forces of money	0
promises are cheap	0
fears	0
flexible and gradual	1
it could be better	0
force us	0
mistrust	0
oppose	0
legitimate	1
rejected	0
best thing	1
muslim fanatics	0
hope	1
it violates the rule of law	0
staggering	0
criticism was toned down greatly	0
criticise	0
claimed	0
helpful	1
fearing	0
some breathing room	1
extremist gang	0
traitor	0
dire possible consequences	0
the sound of explosions from 7 - ton bombs	0
confidence and high esteem	1
even bigger	0
worsen	0
appeared it had been done reluctantly	0
eroding	0
to demand	1
high level	1
running my ass off chasing you guys around	0
assassinating citizens it alleges have links to security activities	0
support	1
a naive , patently stupid young man who chose the wrong heroes	0
assassinate	0
for the benefit and well - being of future generations all over the planet	1
confidence	1
increasingly angry opposition	0
was confident	1
as if the crowd and people's nerves were already not enough to heat up the atmosphere	0
logical solution	1
probably think	0
was slandering	0
wwanted	1
guaranteed	1
to defer or reject	0
welcomes	1
this level of hysteria	0
prematurely hustled off so the military can dump us in nowheresville , new jersey , on a sunday night after every rental car place in the state has closed	0
warned	0
biggest terrorist country	0
fundamentally unfair and unjust	0
wants	1
denounced	0
was n't easy	0
ends up causing damage	0
nevertheless	1
concluded in its scathing 70 , 000 - word report	0
it breaks your heart	0
lecturing	0
solitary road	0
playing soccer with their heads	0
face justice	1
best news	1
unquestionably	1
ploy	0
reassurances	1
seek	1
glad	1
judging from	0
axis of evil	0
can never forget	0
blinding eyeglasses , masks incapacitating the mouth and nose , ear - splitting ear phones	0
wants	0
however	0
hostility	0
does not , of course , guarantee success	0
to intimidate women and children	0
denied	0
invite	1
have been accused	0
doomed	0
had planned	0
safeguarding peace and security	1
no easy matter	0
hurt	0
am hopeful	1
lack of religious freedom	0
thought	0
support	1
called on	0
mired in	0
has generated anxieties	0
scaring away	0
unlawful combatants , not pows	0
concern has spread	0
hope	1
impose	0
lowly outpost	0
meaningless	0
will have all sorts of misgivings	0
are willing to die	0
grave civilian suffering	0
principles of justice	1
interest	1
acknowledging	0
this agreement	1
tyrannies	0
plotting to assassinate	0
radical	0
was tasty	1
can turn this to their advantage	1
mate up with terrorist organizations	0
turning the whole world upside down	0
are seeking	1
sufficiently patriotic	1
is still bleak	0
loyal	1
complain	1
would possibly forfeit all recent efforts	0
improvement	1
many absurdities , exaggerations and fabrications	0
satisfied in any way	0
was substantial concern	0
dwindling moral values	0
damn yankees	0
late	0
am worried	0
reckless military oppressive attempt	0
take revenge	0
a defensive action	0
support	1
all by himself	0
the wrath of	0
the complaint	0
humiliation	0
declaration of support	1
recognizing	0
bad	0
do n't believe	0
support	1
exterminate	0
single - handedly destroyed	0
want	1
social explosion	0
put into power their puppets	0
can create trouble and instability	0
rather flimsy	0
is merely to entertain	0
to send a memorandum of protest	0
promise	1
irrefutable	1
obvious concern	0
undermine	0
might encourage	0
have supported	1
sounded alarm bells	0
beseeched	1
the support	1
topple	0
ulterior motives	0
axis of evil	0
brilliant , full of strength and eloquence	1
would be unjust and counterproductive	0
just in time	1
meet with a total failure	1
bristle at	0
a bold challenge	1
it is wrong	0
beyond reproach	1
expressed the same apprehension	0
angered	0
resorting to verbal quibbling	0
showered upon favours	0
willing to escape , to kill themselves and others	0
firm support	1
if one prefers	1
acts of violence against innocent civilians	0
dragging its feet	0
wanted to rope in	1
willing	1
failing to support	0
sacrifice himself	0
concerning themselves	0
may be disconcerted	0
declined	0
want to cooperate	1
bankrolls	0
will be quite difficult	1
welcomed	1
step in the right direction	1
have no intention	0
threats expressed by	0
agreed	1
welcome and support	1
not applied for political , cultural and ideological considerations	0
will be irresponsible	0
in addition to	0
giving a green light	1
great	1
would help	1
the refusal to grant	0
actually went far enough	0
thanks to	1
not a basket case	0
excesses	0
will be able	1
more sympathetic	0
provoke	0
arrogance	0
some seem doubtful	0
condemned	0
illegal combatants	0
are with	1
without having any proof , reason or documentation	0
widespread problem of torture	0
were supporting	1
risks	0
inexcusable mistake	0
accused	0
cooperate	1
protests	0
objective and circumspect	1
conducting a calculated campaign of intimidation	0
had disagreed	0
more dynamic	1
double standards	0
veils his fears and traumas	0
advantage	1
fantasy of a world kingdom	0
comes at a cost	0
the refusal	0
repetitive	0
preferred	1
put his nation first	1
protecting and promoting human rights	1
strong commitments	1
grave human rights violators	0
concerns	0
israel would gain peace and security	1
suspicions	0
do not recognize	0
not subject to the get - out - of - jail escape hatches	1
rapprochement between	0
current spiral of violence	0
believe	1
i'm up to my ears	0
under fire	0
arouses fears	0
have warned	0
dissatisfied	0
but not democratic legitimacy	0
scope for more improvement	1
nostalgia	1
blamed	0
deliberately	0
have no right	0
dishonoring	0
supports	1
have complete confidence	1
calls on	1
his career was like a rough sea , with highs and lows and never calm	0
called on	1
protests and demonstrations	0
their godfather	1
inhumane	0
world's best chance	1
have responded in favor	0
against	0
fraud	0
anything goes	0
support	1
the criminals	0
only	0
rules in favour	1
approving	1
want	1
challenged	0
have hinted	0
expressed some understanding	1
has always resolutely opposed	0
the demonstration	0
american pressure	0
speak ill	0
unimpressed	0
have pressed	1
would only incite	0
dignified	1
reflect negatively	0
opposed	0
exaggerated	0
worrisome	0
it's very disappointing	0
rated	0
has supported	1
why is it not considered equally legitimate	1
had appealed	0
affirmed	0
force and weapon had the last say	0
grand bargain	1
false premises regarding anticipated government revenues	0
accused	0
had handed an official protest	0
such regimes	0
interested	1
are feared	0
very clear boundaries	1
plan	1
nothing that threatened the integrity	1
power at all costs	0
simply to rubber stamp	0
axis of evil remark	0
want	1
unsound	0
anti - bush hot winds	0
too many restrictions	0
have also criticized	0
the door remains wide open	1
decision to condemn	0
legitimate	1
are blaming	0
will not be able to take the steps absolutely necessary	0
formulate , implement , or benefit from policies that undermine or injure zimbabwe's democratic institutions	0
remaining problems	0
throw us from the island	0
hopes	1
even more serious	0
is not fast enough	0
had contested	0
criminalise	0
but because of its own national interests	0
of all places	0
will urge	1
dreaming	1
is due to its relations with the global economy	0
hailed	1
brought the peace process to a deadlock	0
it will not be free and fair	0
inhumane	0
great importance	1
one of the goals	1
emphatically condemned	0
put itself in a difficult position	0
unconditionally	1
can only lead to bad decisions	0
warned	0
rejects	0
universal values	1
concerned	0
confidence and high esteem	1
if tel aviv has not noticed	0
very exciting	1
are agitating	0
by failing to hold firm	0
to voice concern	0
has recognized	1
are not going to allow	0
opposes	0
highway robbery	0
should help put people's minds at ease	1
far preferable	1
accusing	0
confusion	0
have damaged	0
imposing	0
hard to disagree	1
backlash of adverse reactions	0
among the countries that have pledged	1
is feared	0
marred	0
went down the drain	0
phenomenon	0
always	0
jeopardizing	0
heavy losses	0
stability and peace	1
that we unite and come together as one people	1
have also agreed	1
poor	0
developed a habit of	0
pronouncement in favor	1
short but tumultuous	0
stop his repression	0
no politically prudent	0
deeply flawed	0
have been justified	1
extremist inclinations	0
delivered a more devastating blow	0
rejection	0
has been invited	1
has rejected	0
would not find it at all strange	0
arbitrarily	0
instead	0
and killed	0
fight against	0
bothers	0
this enormous difference is not enough	0
aided and abetted	0
supports	1
the lobbying	1
transmit	0
scheme	0
balkanisation	0
condemns unreservedly and in the strongest terms	0
extremely easy	0
just about every shady tactic in the book	0
linked	0
ever - deteriorating	0
great efforts	1
warn	0
angry	0
turning a blind eye	0
will profit as well	1
would like to request	1
retaliate	0
our friends and allies	1
to teach everyone , the british first	0
also realistic	1
argentina will be more competitive	1
supports	1
denied	0
intense dissatisfaction and frustration	0
will have a political burial here tomorrow	0
are reluctant	0
do hope so	1
legitimate	1
are lining up to condemn	0
catastrophic	0
by some ironical trick of history	0
will be a monumental tragedy	0
is charged	0
gross violations	0
badly battered	0
very abrupt	0
deprived arab land	0
protestations	0
hope	1
competent and scrupulously honest	1
verbal attack	0
will become much more difficult	0
was charged with treason	0
contrary opinions	0
support	1
hope	1
for perishing	0
to openly confront	0
certain excesses	0
seizes a weeping globe in his monster - size hands	0
rock - throwing youths responded	0
absolutely not permitted	0
enormous implications	0
other aggressive acts against lebanon	0
had thanked	1
neutralized , heterogeneous , impatient and politically immature opposition	0
have been warned	0
radical	0
to polish their own image	0
china's tremendous development potential	1
another diversionary tactic	0
gives new life	1
lies and by deceiving	0
wariness	0
attack on our global village	0
led a move to suspend	0
was tougher	0
congratulated	1
was favourable	1
humanely	1
am pleased to send my warm congratulations	1
break' the spirit of	0
emphasized	1
unprecedented	0
not pleased	0
such an	0
do n't deserve	0
reporting whatever suits them	0
shameful	0
to be brought to justice	1
the opposition by	0
was passionate	1
were striking	0
their auxiliaries from the northern alliance	0
imperative for harmonious society	1
purely	0
children skipping school	0
lacking good will	0
you can hardly speak of a targeting error	0
genuinely democratic constitution enshrining universally recognised norms	1
wise	1
have interests	1
wanted	1
are not sympathetic	0
sensory deprivation	0
long way to go	0
something else	0
will fight	0
resorting exclusively to	0
opposition	0
not for skyjackers	0
to make this government fail	0
reject	0
calling for	1
replete with	1
could become worse	0
catastrophe	0
refuses to recognise	0
can`t be a minority if there is no nation	0
suffered	0
double standards	0
the hardest of the hard core	0
accept	0
may well	1
evenhanded	1
now is not the right moment	0
fear	0
continues to seek	1
the suggestions of	1
no more than that	0
want	1
support	1
as a vehicle for increasing personal popularity	1
will not do or say anything that could damage	1
demonstrations	0
might have been more controllable then	1
serious	0
massively rigged	0
could have hoped for	1
just	1
are getting coddled	0
praised	1
denounced	0
hoped	1
invited	1
without	0
rejected	0
gone farther and farther	0
adopt concrete measures to stop the conflict	1
attacks	0
the victim of state terrorism	0
branding	0
patronizing	0
warns	0
it could devalue and spark inflation	0
absolutely impossible	0
went it alone	0
do - it - our - way	0
israel is one of the us states	0
distorted	0
violence and intimidation	0
are completely untrue	0
threatened	0
charged	0
to understand	0
perp pal	0
illusory	0
even committed such an atrocious act	0
is suspected	0
have been same ( consistent )	1
spurned	0
enemies of america is not just	0
also suggested that death would be the only way out of the conflict	0
it's not their ( britain's ) right or responsibility	0
charges	0
inevitable chaos and war	0
biased	0
look forward	1
is justified	1
will be lower	1
threatened	0
succeed	1
because they seek weapons of mass destruction and have links with terrorist groups	0
maintains the commonwealth's credibility	1
appreciation	1
concerns of	0
many problems	0
swiftly countermanded by	0
crimes	0
render their firm support	1
ridicule	0
finds	1
incommunicado detentions	0
try to threaten national dignity to the end	0
steel cages	0
fundamentally flawed	0
approve	1
terrible tragedy	0
points fingers	0
tighter than death row	1
when it suits him	0
anything went	0
was very strong about this	1
claimed	0
fears	0
lose the right to count itself among the world's democracies	0
charges	0
did not agree	0
at the severe end	0
to promote	1
thanks to gains	1
successfully rallied	1
could explode	0
very negative	0
respect	1
a row	0
confess	0
support	1
free and fair	1
too prone	0
expose all venezuelans to national and international ridicule	0
approved	1
the worst human rights violator in the world	0
glorious past	1
linking	0
criticism	0
was rejected	0
such a report	0
ban on holidays and a golden retirement	0
dirty money	0
violating human rights	0
frustrate as many voters as you can	0
in argentina's defense	1
new milestone	1
did not succeed	0
threatened to choke	0
tortured	0
get away with bad bets	0
gunned down	0
will collapse	0
dictatorial	0
transparent , credible , free and fair	1
reportedly	0
can not speak openly	0
seriously violated	0
like they're best buddies	0
was hailed by	1
tens of thousands	0
was in fact violating the rights of millions of people throughout the world	0
manipulation	0
therefore planning to trigger wars here and there	0
scares away	0
disapproval	0
fair	1
would never	0
in contravention of the country's constitution	0
an air of indignation	0
environmental public spiritedness	1
campaign	0
major force of anti - terrorism	1
frustrated	0
she was playing games	0
angry	0
some doubts	0
symptom of the 23 years of war that has devastated afghanistan	0
outside the law	0
exploiting	0
they are so wrong and far from this reality	0
did not conform	0
comfortably	1
hardly qualify	0
countries such as iran , iraq and north korea represent an ``axis of evil	0
alarming	0
spiteful attitude clearly shows	0
led to massive riots	0
he throws law , order and legitimacy to the wind	0
is very good	1
loyal	1
no way defending	0
does not turn a blind eye	1
enemy	0
in violation	0
long called for	1
trust	1
hampering	0
have denied	0
seeks	1
desperation of the people	0
discrediting	0
confiscate the will	0
considers	1
discourage	0
we are not precluding the possibility of surprises	1
massive potential market	1
ousted	0
vowed	1
for the most part	0
is radically opposed	0
the problem is , who can ensure that these guidelines will indeed be adhered to	0
posed a credible security threat	0
however	0
think	0
came to anderson's support	1
victor ,	0
rejection	0
almost collapsed	0
push the island to the edge	0
a stolen victory and an illegitimate government	0
deeper the international crisis , the better	0
does not justify all the means	0
boasted	0
wounding palestinians without hesitation	0
then	1
all this time	0
is viewed	0
fear and intimidation	0
wept over	0
the last thing	0
repressive	0
democracy exhausted all its generosity	0
political stances that are totally biased	1
has not failed	1
without comprehensively consulting with the countries concerned	0
accusations	0
not sufficient	0
to exchange harsh words	0
work together for the future	1
abandoning a longtime client	0
criticized	0
accused	0
containing daily criticism of	0
recommendation	1
his best	1
fear	0
realize their national aspirations	1
deep concern of	0
artificial obstacles	0
warm	1
accused	0
massacre	0
praised	1
significantly weakened	0
issuing denials	0
thanked	1
confers a comforting sense of personal and national vindication , when no other prop can be found	0
predatory behaviour	0
ambiguity	0
roundly condemned	0
described	0
product of `western biased	0
promised	1
no power	0
significant	0
warned	0
vote rigging	0
view	0
turns a blind eye	0
to the detriment of brazil	0
will be forced	0
pretext to crack down on legitimate dissent	0
treated with respect	1
can not imagine anything as beautiful as that	1
had been legitimate	1
more dangerous	0
abandoned	0
intentions	1
pretence of a vicious war	0
recognize	1
true	1
hoped	1
the disturber of peace	0
are concerned	0
humane , legal , and proper .	1
rejection in response	0
like the case of that pot who called the kettle black	0
to win	1
totally dependent	0
criticized	0
the real ringleader of evil	0
only a fraction	1
good education system	1
fortunately	1
convince the americans that the bush administration has not only succeeded in removing a regime of religious madmen	0
holds	0
cooperate	1
is indeed grateful	1
the greatest evil	0
support	1
weakening	0
world's most prominent self - styled palestinian refugee	0
wary	0
mutual respect	1
axis of evil	0
has voiced his approval	1
brutally	0
ever - increasing us influence	0
criticizes	0
not holding any lengthy debates	0
warned	0
have joined the opposition in alleging	0
sit in judgment	0
by cheating	0
indifferent	0
breathed a collective sigh of relief	1
in admirable harmony	0
are deeply skeptical	0
seeks	1
abandoned	0
seething	0
destroys the fundamental principles of subordination	0
devastating consequence	0
for punitive action	0
was happy	1
the protest	0
barely scraped through	0
under siege	0
stuck in the middle	0
thoroughly disgraceful and unacceptable	0
it's not a bad deal	0
was martyred	0
really useful	1
to washington's eternal discredit	0
could easily fit into a telephone booth	1
want	1
retaliating	0
most serious consequences	0
taking advantage of this	0
much more can be accomplished	1
spoke in support of	1
criticize	0
showed little - disguised irritation	0
these fighters in rags , haggard , who were the survivors of weeks of bombing	0
feel	0
can not	0
more serious	0
spirit of the geneva convention	1
boasted	1
touched such heights	0
be willing	1
sympathy	0
easily qualify as repressive and violating human rights	0
to recognise	1
always likes to	1
thanks to	0
once prosperous	1
provoke	0
can not make more concessions	0
thousands of its supporters denied the vote	0
this has not been the case	0
comforting sense of personal and national vindication	1
sees	0
wanted	1
invited	1
downgrading	0
do not like	0
human rights violation	0
positive and optimistic views	1
there is no alternative to it but conflict , isolation , nationalism , and ultimately war	0
reports sowing the seeds of hatred and malice , or disparaging	0
mistreated	0
impatience	0
rocket	0
reducing their margin of security	0
are judged	1
bloody	0
friendship and cooperation	1
constitutionally acceptable	1
yield	0
infuriated	0
is concerned	0
having rejected	0
continue to urge	1
steel manacles or open - air cells	0
a body blow	0
the discovery of god - given human rights	1
dropping	0
without admitting	0
angry	0
supported and welcomed	1
eradication	0
twenties , thirties and fifties	0
appreciated	1
not in step with	0
stinginess	0
disagree	0
defiant	0
refuse	0
put off	0
refused	0
a oneness	1
american background	0
supported	1
aggression and terrorism	0
will not agree	0
still assist terrorists	0
will be asked	1
i have truly never seen anything as beautiful as the earth from space	1
pretext	0
at the expense	0
feel	0
can be bought cheaper	1
can not solve	0
are known for being negative	0
honoring	1
defy	0
uses a double standard in its definition of terrorism	0
have been extremely critical	0
is not a good deal	0
look clueless as to what really is inhumane	0
was emphatic	1
is this how	0
traditions of humane treatment	1
created misery	0
will now tend to support	1
these three musketeers	0
enraging	0
threats	0
have not been able to live without	0
hoped	1
 lose popular support among	0
roughly	0
want	1
degrade the human condition	0
human rights violations	0
poor response	0
support	1
criminal policies	0
better off	1
disagreed	0
more concerned	0
rejected	0
the point	0
leaks	0
often spent years in solitary confinement	0
congratulated	1
independent	1
all these innocent people being killed	0
exceeded	0
noble cause	1
nervous	0
independence	1
expected	0
the world's sole superpower	1
had no confidence	0
friendly faces	0
will	1
fear and tension	0
a very risky scenario	0
pessimistic again	0
making fun of	0
filing the complaint	0
commended	1
are in shreds	0
warned	0
transparent , credible , free and fair	1
just , legitimate rights	1
to warn	0
blamed	0
were characterised by - - among others - - intimidation	0
humanely	1
has provoked concern	0
pleased	1
concern	0
unstable situation	0
apparently not	0
fell in line with	1
lack of understanding and tolerance	0
bloody terrorism	0
have urged	1
it will ring with hypocrisy	0
sensible , serious voice in cabinet	1
maintained a positive stance	1
artificial	0
fraud	0
getting strong criticism , denunciation , and rejection	0
clearly undermines	0
claimed	0
welcomed	1
fortunately	1
refuses	0
possible regression	0
warned	0
even against vehicles transporting pregnant women in labor and against unarmed citizens	0
will be cancelled out	0
always great	1
excuses	0
bitter	0
criticizes	0
helped argentina dig itself into a deeper hole	0
the perpetrators	0
is deemed	0
have to bash	0
axis of evil	0
protest	0
its burning territorial ambition	0
condemned	0
the wishes of	1
positive	1
charges	0
not happy	0
the fatherland's reunification	1
legitimate and competent	1
advocates	1
were showing their support	1
its crazies	0
intimidation	0
dump	0
is concern	0
ongoing devastation	0
willing	1
thanked	1
suffers	0
criticism	0
will bear witness	1
that there is a future to be built	1
no international problem	1
refuses	0
wisdom and creativity	1
promote meetings	1
breakdown	0
firmly oppose	0
the worst	0
promised	1
would damage	0
rejection	0
demonstrates strong commitments	1
a problem	0
thrust out his hand	1
apathy	0
legal cover	0
going haywire to dominate the world	0
guilty of using excessive force	0
fear	0
take the lead	1
to agree	1
as an act of submission	0
spout	0
will back	1
is threatening	0
roundly criticised	0
indifferent institutions	0
unprecedented	0
stretched to the limit	0
accomplice in the destruction	0
injustice suffered	0
raving	0
disapproves	0
it is a futile illusion because it is a lie	0
save	1
can jeopardise peace and security , law and order	0
abrupt escalation	0
subjected to repressive israeli measures	0
so - called	0
do their best	1
such wishful thinking	0
seriously flawed	0
success	1
supports	1
will rise	0
even more intolerable	0
unfairly	0
are to blame	0
smoothly	1
will do whatever it takes to defend our security	1
undemocratic or uncivilized	0
axis of evil	0
little to offer	0
twists and turns	0
giving him free rein to arrest at will	0
had reservations	0
enemies rely upon surprise and deception	0
opposed	0
main supporter	1
responsible	0
maintains	0
thugs	0
serious division	0
have tended to side	1
demanded heavy expenditure	0
attacks	0
charged	0
denied	0
has supported	1
urged	1
they're terrorists , they're murderers	0
can probably never pass this test	0
constant aggressive	0
inevitably falls	1
would like	1
facing an acute dilemma	0
the only winners	1
practically no hospital medical attention	0
should take place	1
an advocate of nations' right to choose their leaders	1
are feeling	0
the actual death blow	0
is likely to prejudice	0
heavy burden	0
patriotism	1
clamp down on freedom of expression and legitimate dissent	0
urging	1
be willing	1
marched against	0
respecting	1
the refusal	0
violent protests	0
virtually nothing	0
appealed	1
favorable opinions	1
forceful means	0
not stained with blood	1
good will	1
opinion	1
argentine proportions	0
incapable leader	0
arbitrarily	0
realise	0
seems to be determined to expand the scope of the anti - terror war	0
poor	0
disdain and wrath	0
would be protesting	0
