document	label
support of	1
threat	0
almost collapsed	0
does a poor job	0
criticise	0
flawed	0
advice	1
support	1
admit	0
standing in the way	0
has perfectly accomplished	1
the short - lived interim president , boss of bosses	0
unsubstantiated	0
apparent contradiction	0
defiant view	0
accusing	0
poor human rights conditions	0
condemnation	0
sentiments	0
ushered in an era of stability	1
no protection	0
champion	1
abhorrent	0
pursue	0
never again should	0
with some effort , he pins the flailing child down on the changing table only to discover there are no diapers in the house	0
should have been on the side	1
a naive , patently stupid young man who chose the wrong heroes	0
regretted	0
refusal	0
will help renew	1
am happy	1
hand it the bill	0
to attack palestinian ambulances and kill medical teams	0
not subject to the get - out - of - jail escape hatches	1
meddling	0
has not satisfied	0
solid and cordial	1
turns a blind eye	0
provocative	0
whoever says that these are small steps is incapable of recognizing the european union's experience	0
very , very minimal	0
frightening voters	0
even more worrying	0
do not want	0
in a limp cruise - director chirp	0
badly shaking ( their ) faith in	0
forced to navigate	0
give or take a trillion	0
was passionate	1
apparently not	0
oppressive	0
us - made israeli war machine	0
wants	1
deprived arab land	0
as if it was a minority	0
has requested	1
appears complicit	0
military adventurism	0
unconstitutional	0
do n't mean that's so	0
has pledged	1
firebrand	0
give up	1
taking care to avoid directly criticizing	0
false premises regarding anticipated government revenues	0
do n't support	0
shoot president mugabe out of office	0
bold	0
worst	0
would not recognize	0
not been treated properly	0
denies	0
far from being conceived	0
promoter , stabilizer and balancer	1
moderate behavior	1
works to abort his mission in advance by	0
wants	1
is at stake	0
well	1
infamy against civilization	0
believes	1
impossible	0
have screamed	0
no one but she knew how far she was prepared to go	0
wronged	0
more complete	1
is the most bellicose and heinous us president	0
nor especially democratic	0
placed hopes	1
where the hell it is	0
supports	1
however	0
welcomed	1
realize their national aspirations	1
gone farther and farther	0
after dithering for a few days	0
supporting	1
now requires action rather than mere lip service	0
wants	1
joining the fray	0
were accused	0
having success	1
weak	0
names	0
does not support	0
definitely not blessings	0
but will also disrupt	0
supporting	1
will be substantially reduced	0
principled	1
hailed	1
alleges	0
forever	0
will try its best	0
most importantly constructive and positive	1
would possibly forfeit all recent efforts	0
criticism	0
assassinations	0
not in line with	0
has refused	0
made pronouncements against	0
trumped up	0
i have truly never seen anything as beautiful as the earth from space	1
because of what they did	0
attached little value	0
so - called	0
do n't think it is a wise thing	0
very dangerous	0
came to anderson's support	1
confounding right and wrong	0
narrow	0
complaint	0
victory	1
destroyed	0
justice and recognition	1
the biggest concern	0
wants	1
support	1
reckless	0
kept peeking	1
rank as the understatement of the year	0
uncontrolled violence would be unleashed	0
throw us from the island	0
endorses	1
turned thugs	0
sided	1
a nonsense term	0
refusal	0
chaos bordering on a binge of wanton killing	0
take the lead	1
his axis of evil remark	0
voiced	0
extreme weakness	0
antagonism	0
support for	1
expressed concern	0
is battling	0
return of balance	1
waging a ruthless war	0
do - it - our - way	0
is unequivocal in its u . s . support	1
an illusion	0
have responded in favor	0
hopes	1
has been roundly condemned	0
higher transparency	1
it is itself the violator of human rights	0
a warning	0
nor is depriving them of all their senses	0
democracy	1
has threatened	0
the main problem	0
slaughter of more than	0
be considered	1
not easy	0
horror	0
critical	0
refusal	0
mixed	0
deteriorated	0
backed	1
world's most prominent self - styled palestinian refugee	0
extensive support	1
might even be higher than	0
tragedy	0
has become tense again	0
overshadowed by the midst of the tragic events	0
even more meteoric	0
congratulate	1
encouraging	1
hailed	1
has considered	0
is determined to pursue	1
blame	0
deliberate	0
aggressive	0
rejects	0
war - mongering	0
am worried	0
possibly even endanger	0
bad	0
endorsed	1
to such policy	0
unavoidable	0
major	0
respecting	1
pretty well - planned out	1
are feared	0
supported	1
many mistakes	0
threaten our society	0
assuming a rigid stance against	0
waited anxiously	0
imperialists and reactionaries	0
legitimate self - defence	1
it does not matter	0
government - orchestrated	0
feel sorry for	0
does not help dispel the suspicions	0
axis of evil	0
the support	1
rigged	0
shackled like wild animals	0
is denying	0
has kept a close relationship	1
warned	0
supported	1
good pupils	0
was worried	0
as it sees fit	0
absolutely do not go	0
rules in favour	1
gave their thumbs up	1
destroyed	0
not useful	0
respecting	1
fears	0
aggressors	0
usurping , occupying , aggressive , and racist entity	0
the most fraudulent , terrorist and extremist	0
one palestinian population center after another	0
peace be upon him	1
stood with the us	1
wrongful	0
astounded	0
to please	1
explosive	0
no business	0
needlessly	0
victory	1
attacks	0
sensory segregation	0
express concerns	0
was seen	0
undermining	0
be condemned by	0
made public a blacklist	0
rogue states	0
shared responsibility for the massacres	0
wanted	1
summits , '	0
only a fraction	1
respect	1
devastating consequence	0
who were expelled from their homeland	0
spirited away	0
needed to be wiped out	0
have further denied our democratic space	0
disregards	0
now resembles the destruction of the very people	0
dictation from the us	0
criminal administrations	0
successfully	1
eroding	0
plans	1
has accused	0
held hostage	0
demonstrated little respect for basic human rights	0
to send a memorandum of protest	0
favor	1
pushes for	1
repeated its allegations	0
branding	0
muslim fanatics	0
invasive	0
closer to hypocrisy than to murderous hatred	0
pledged	1
not only	0
scope for more improvement	1
rigged the poll in favor of	0
many and often confusing	0
warned	0
may put back by years	0
should not tolerate	0
problem	0
wanting to return	1
hope	1
are being treated humanely	1
neither free nor fair	0
put on a spectacle	0
cornered	0
charges	0
want	1
everybody jumped without checking whether there was a proper safety net at the bottom	0
publicly denouncing	0
had anyone checked	0
axis of evil	0
particularly frequently and unceremoniously	0
a kind of collective punishment	0
must not act as if it is venting its personal grudge	0
murderous hatred	0
unfounded allegations	0
interfere	0
sneaked into	0
has provoked concern	0
will press on	1
vengeance	0
benefited most	1
called for	1
ever - improving	1
is consensus	1
prime targets	0
approval	1
were even more full of praise	1
expressed a mutual desire	1
considers	1
seriously violated	0
under no circumstances	0
to deliver official criticism	0
open to widespread abuse	0
bitter destruction	0
get out ! .	0
attacks	0
deserves whatever he gets	0
to win	1
the israeli criminals of war	0
can be bought cheaper	1
chavez had to go	0
tried to resist	1
stand - off	0
can not	0
are waiting anxiously	0
murderous thugs	0
his brother , jeb , needs in order to secure his reelection	0
can prevent	1
threats	0
they could be held responsible	0
unsure	0
equal footing	1
maintained a clear - cut collaborative stance towards	1
may well	1
is a telling example of a new - and perhaps risky - approach	0
like kids	0
not happy	0
commendable	1
objected	0
can never forget	0
denies	0
in addition to being effective	1
has refused to make any statements	0
full support for	1
any pretence of fairness to all sides	0
affinity toward	1
disturbingly long - term	0
great leader	1
advancing	1
doing the same now	1
changing and contradicting personality	0
fit of force	0
criticizing	0
desperate	0
have been growing less visionary	0
racial prejudice	0
sought to project itself	1
recognize	1
can feel sorry for	0
continue to adopt	0
now broke	0
at the expense	0
kind of propaganda war	0
a veritable media triumph	1
an unpredictable , anarchical situation	0
lost the reputation of commitment to principles of human justice	0
despite	0
humane	1
whose land was occupied	0
strongly criticized	0
neutralize	1
a view	1
the hope	1
disputed by	0
supporters	1
had agreed	1
accepted	1
is ignoring its commitments in the current situation	0
will seek to support	1
publicly accused	0
determination to confirm and honor	1
are being kept in cages	0
want	1
has been very critical	0
was tasty	1
polarisation , tension and incidents of violence and intimidation	0
gain the upper hand	0
risks	0
has confirmed	1
only a hireling	0
feared	0
brutality	0
high level of politically motivated violence	0
great leader	1
favorite of	1
ballooned far beyond	0
agree	0
alarming	0
it's a proud freedom day	1
arrogance , discrimination and injustice	0
attacks	0
enormous implications	0
bellowing	0
israel is one of the us states	0
giving a green light	1
will certainly eat their own bitter fruit	0
reserves	0
has unashamedly seen fit	1
illegitimate	0
extra - judicial liquidations	0
which stood in the way of honest negotiations	0
they're a pain in the ass	0
the criminals	0
holds so dear to his heart	1
suffered	0
would withstand	1
upheld	1
pretending to forget	0
show a country on the verge of a civil war	0
total disengagement	1
disagreements	0
interests	1
other slightly troubling images	0
has riled	0
old foes	0
the desire	1
tensions	0
left has compounded anti - americanism into dogma	0
as usual	0
unwarranted	0
praised by	1
suspected	0
disapproves	0
cooperation	1
major uncertainty	0
recognizes	0
the fabric of compassion tore	0
know	1
victory	1
crippled	0
will steal	0
will help spur	1
quiet diplomacy	1
most cost - effective	1
far less than	0
valiant people	1
the best way	1
was worried	0
cages	0
is being sharply criticized	0
frantically	0
however fraudulent	0
supposed to be	0
was unwise enough	0
even more competitive	1
stated repeatedly	1
treating people this way	0
would be unmasked	0
sees	0
this has not been the case	0
mercurial strongman	0
declined	0
rejected	0
the darkest hour is always before the dawn	1
have courage	1
however	0
extremely	0
resistance	1
praised	1
accuses	0
are concerned	0
exterminate	0
refusing to restate	0
warned	0
turned down	0
most dangerous enemy	0
is happy	0
approves	1
what would remain of the ideals	0
surging	0
openly invited	1
to raise the problem	0
his favourite newfie	0
containing daily criticism of	0
from upholding religious and cultural values	1
continue to key up tensions	0
the refusal	0
refused	0
have hotly denied	0
no recognition of	0
any reckless action	0
support	1
sabre - rattling	0
terrorist allies	0
is undoubtedly justified	1
would be a reluctant financial firefighter	0
require a careful and mature approach	1
staged a protest	0
has also criticized	0
is determined	1
cataclysmic consequences	0
bloody terrorism	0
only	0
no alternative	0
charges of	0
bringing an end to terrorism and the taliban	1
that was horrible	0
duplicity	0
even	0
legitimate	1
want to help	1
complain	1
the demonstration	0
note with deep concern	0
kill	0
virtually nothing	0
would not be harmed	1
support	1
embody the bankrupt policy of israeli criminal extremism	0
wanted this very much	1
how frequently	0
did not exactly cover himself in glory	0
goat f - -	0
does not set a healthy precedent	0
wanted	1
urged	1
places strains	0
willfulness	1
has been somehow respected	1
plausible pretext	0
had reservations	0
to heel	0
endeared him	1
free and fair	1
will not be a game without risks	0
may god be satisfied with him	1
wants	1
so conservative that it makes pat buchanan look vegetarian	0
would be unjust and counterproductive	0
apparent lack of a strategy	0
indeed the ring leader and empire of evil	0
hope	1
has likened	0
railing	0
charges	0
seething with anger	0
criticism	0
but also	1
safeguarding	1
excuses	0
used to call	0
credible	1
support	1
did not even have the goodness	0
has warned	0
refused	0
have called for	1
the serious crisis	0
stop the circus	0
enemy	0
hopefully	1
political cynicism	0
there are a few ambiguous points	0
only enhanced	1
rejecting the idea	0
more politely	1
humanely	1
sponsor terrorism	0
unfortunately	0
threats	0
offered	1
strong commitments	1
meant to intimidate	0
extremist inclinations	0
ridiculous	0
took tolls of women and children	0
expressing concern	0
breaks your heart	0
builders	1
running so scared	0
has been on edge	0
breakdown	0
would not be out of necessity	0
congratulations	1
thrust into its worst crisis	0
legitimate	1
vowed	0
have been divested of many of their basis rights	0
hatred	0
trying to use the time factor	0
are judged	1
advantages	1
had not heeded	0
the problem , he went on , is	0
was a gift	1
seeking benefits	1
the aim	1
relentlessly demonstrated	0
raising concerns	0
boasts	0
regarded as a moderate person , compared to	0
would be a reluctant financial firefighter	0
the way washington is treating these prisoners	0
being torn to bits	0
called on	1
incited	0
axis of evil	0
deplored	0
agreement	1
went the length of staging the farce	0
would want	1
in favor	1
accused	0
so - called axis of evil remark	0
would like	1
threatens	0
unpopular	0
despite overwhelming evidence of voter intimidation and manipulation of polls	0
fait accompli	0
could undermine	0
goes against the tide	0
are not guessing correctly about the dilemma of the chicken or the egg into which the argentine crisis has become converted	0
affected every corner of the earth	0
appear to make it easier to rig the vote	0
psychology of maintaining us supremacy	0
threatens	0
forgot all principles and role in defending justice , and international legitimacy	0
a scandal	0
is based on mutual respect and understanding	1
supports	1
further criticism	0
still far from equal	0
to persuade	1
congratulated	1
if there is no confidence	0
viable	1
criminal policies	0
is worrying	0
pushed	1
being harmed	0
promise	1
for a good future	1
for no reason	0
cold war labeling	0
if not better	1
threats against	0
illegal	0
invited	1
accused	0
incapable leader	0
has reached a consensus	1
lump	0
inept , abusive and authoritarian government	0
to fulfill this promise	1
give us nothing	0
unrealistic stand	0
has never tried	0
great	1
believe	1
a rising tide of international criticism	0
unfounded	0
support	1
protests	0
is determined	1
has rejected	0
a brutal occupation	0
axis of evil	0
defeated	0
arduous negotiations	0
grave human rights violators	0
the worst	0
is getting little sympathy	0
hopes	1
do not recognize	0
do not sincerely share the values	0
the us has behaved as if it had a sort of natural right to create law	0
unlawful combatants , not pows	0
devastating what remains	0
died and gone to heaven	1
leeway	1
any adventure	0
because he is not part of the non - wasp humanity	0
more substantial progress	1
gave free rein	0
greatest	0
more dangerous enemies at home than elsewhere	0
politically very difficult	0
eradicate	1
mired in	0
what is left of the army's reputation	0
supports	1
am worried	0
are not sometimes inclined to sacrifice these values for the good cause	0
threatening	0
depriving them of their rights	0
the scathing kesas report	0
such concerns	0
short but tumultuous	0
to keep yasser arafat stranded	0
had expressed the hope	1
suppression of palestinians	0
was especially satisfied	1
in the eyes of	1
takes a great deal of pride	1
insisted	0
pointed the finger	0
got out of hand	0
should criticize	0
concrete	1
deteriorating	0
celebrated	1
issuing denials	0
have accepted	1
remain vigilant and are totally committed	0
are calling for	1
plight	0
hue and cry	0
wise	1
recklessly picked on our country	0
think	0
interests	1
publicity stunt	0
state terrorism	0
make this request	1
am afraid	0
refuse to fulfill its obligations	0
farce of coup d'etat was staged	0
a strong hope	1
have seen such suffering	0
without admitting	0
this is just the pursuance of a vendetta	0
fight terrorism alone	0
concern raised	0
has vowed	1
strikes at the heart	0
charged	0
does not wish	0
to live in friendship and cordiality	1
pursuit of its global agenda	1
relegating the defense of democratic principles to a subordinate place	0
no matter how long sharon humiliates arab dignity	0
warned	0
in protest against the israeli holocaust against palestinian civilians	0
in face of the economic and government paralysis	0
inspiring	0
instigating	0
with grim determination	0
undisguised pleasure displayed	0
serious , calm and forward - looking	1
bit more dangerous	0
to the detriment of brazil	0
things could be worse	1
greatly improved	1
devastating	0
it must be regarded as an unambiguous message by the international community that the rule of democracy will be upheld in every part of the world	1
does not conform	0
twisted and distorted	0
more quickly	1
will benefit	1
observed ironically	0
rejection	0
invited	1
accused	0
beginning of a real era of peace	1
better served	1
chorus of protest	0
this distortion in its policies	0
supports it with words and deeds	1
as difficult as it may be	0
continuing waste of human life	0
confidence and high esteem	1
given evidence to prove	0
shadow of this noise	0
lacks a coherent	0
are concerned	0
war against islam	0
calm	1
some sharp criticism	0
imperative for harmonious society	1
devastatingly sarcastic	0
totally unrealistic budget was prepared	0
please	1
ambitious	1
worrying trend	0
appears to have opted for solidarity in support of	1
inhumane	0
swapping the silver - visored helmet of a space cadet for the green eyeshade of a consummate bean counter	0
take what you can while you can	0
is not a good neighborly field	0
hardly qualify	0
not up to him to decide who is a captive or who is not a captive	0
supported	1
furiously lobbied	1
had accepted	1
to the healthy development of sino - us relations	1
adopted a resolution criticizing	0
was remarkable	1
undermine	0
not implemented in practice	0
to polish their own image	0
is pessimistic	0
had been accused	0
the euro , our currency	1
defiant	0
deep international outrage	0
extremely well prepared	1
anti - chavez protest	0
refuses	0
wanted	1
hotly contested	0
warned	0
has rejected	0
so make that necessary restraint .	0
is likely to prejudice	0
conclusion also reached	0
support	1
not what it is all about	0
pleasure displayed	1
interference	0
should welcome	1
have been completely ruled out	0
more credible	1
summarily dismissed	0
defend themsleves against their oppressors	1
signalling our support for	1
revolutionary leaders	1
most unfortunate part	0
the branding	0
squeezing	0
is due to its relations with the global economy	0
a valentine's day gift for the polluters	0
agreed	1
soon erode	0
ideal , sunny clime	1
mdc sympathies	1
dialogue and coexistence	1
have been critical of	0
confused	0
somewhat softens its tone	1
split the motherland	0
herein lies his wicked intention	0
extremely dangerous	0
to subjugate it	0
the suggestions of	1
in protest	0
whether the american society is not reverting to the 1960s	0
disagrees	0
forms a wretched background	0
refusing	0
got a boost	1
turned him down	0
appeared to be a show of force	0
expression of mankind's progress	1
disregard	0
will never tolerate	0
especially those who are dangerous and suicidal	0
were not so devastating	0
can only lead to bad decisions	0
is now promoting	1
some questionable aspects	0
 head off an explosive growth	1
most glaring	0
shadows of suspicion	0
refusal to respond	0
improvement	1
get excited	1
were critical of	0
even bigger	0
feel	1
sticking to the polluting policies	0
is promising	1
that would have integrity	1
adopt an open posture	1
continued support	1
growing frustration	0
mild and routine criticism	0
disapproves	0
such a concept gets us nowhere	0
praised	1
as full citizens in the same sate	1
as an act of submission	0
very great	1
appeasement	0
will act very responsibly	1
fear	0
solidarity	1
expressing concern	0
hopes	1
meddling	0
have urged	1
are concerned	0
an unjust one	0
breach of the very constitution	0
problem	0
backing	1
locked in a verbal war	0
validate a sham	0
putting entire sectors of the economy out of commission	0
condemned	0
easier	1
axis of evil	0
threatening	0
unfortunately	0
peaceful resolution	1
warn	0
calls for	1
preservation of democracy and human rights	1
interfered	0
want to make sure	1
play a meaningful role	1
have their human rights ruthlessly trampled upon	0
american background	0
is supporting	1
lack of alternative for power	1
there is no reason for it to be impossible	1
are increasingly concerned	0
telling lies	0
was critical	0
scepticism and scorn	0
in the hope	1
upped the intensity	0
defend	1
a historic success	1
resorting	0
imposed on him	0
warning	0
closed ranks behind	1
charging	0
enormous	0
sensing	0
deeply mistaken	0
just in time	1
concern	0
putting at least part of the blame	0
want	1
weaker side	0
unlawful combatants	0
wants	1
successful	1
were also satisfied	1
still	0
is not credible	0
now a reality	1
humane and reasonable	1
vicissitudes	0
wrong	0
are seeking	1
wounding palestinians without hesitation	0
neither good nor bad , just incorrigible	0
plotting	1
are prepared to accept	0
ghastly and barbaric	0
neo - colonialism	0
new milestone	1
would incur its displeasure	0
boycott	0
abrupt escalation	0
as a patient	1
criticized	0
resounding and sustained fall	0
far preferable	1
well	1
bias against	0
acknowledged	0
pass up the biggest chance of his political life	1
not the minister's confrontational style	0
disputes between	0
difficult israeli demands	0
supported	1
criticism	0
unity	1
good reviews	1
premature	0
get out ! .	0
aims	1
is accusing	0
favored	1
commitment	1
predicament	0
does not qualify for any of the laws	0
fearing	0
resistance	0
commit further acts of terrorism	0
protests and demonstrations	0
more orderly	1
accused	0
to teach everyone , the british first	0
targeted killing	0
victory of democracy	1
can contaminate	0
the willingness of most western governments to tolerate abuses	0
wishes to state	1
just have to bash	0
axis of evil	0
not in conformity with	0
suspend	0
support	1
consecrate violence and counter violence	0
axis of evil	0
accused	0
all the more to be deplored	0
promote	1
could not be said to adequately comply	0
shoot the man out of office	0
to rid	1
would n't it be better	1
keeping its good and evil from everyone else	1
or even eliminated	1
raised the pitch	0
has voiced his approval	1
is not a good deal	0
absurdly	0
moments of sheer upliftment and exhilaration	1
concentration camp	0
dictated to	0
nevertheless	1
so - called truths	0
to set priorities	1
reminded	0
should be fully guaranteed	1
do not enjoy the minimum guarantees	0
really	1
will guarantee	0
a sort of hannibal the cannibal production	0
hold	1
has supported	1
humiliation	0
fraud - tainted	0
if tel aviv has not noticed	0
arbitrarily	0
were at odds	0
peaceful	1
no freedom of expression	0
grim and complicated	0
experience the same fate	0
decided	0
stirring up the emotive land issue merely to garner support	0
revolted	0
as notorious as devil's island	0
also too much interference	0
his dynamism is an asset	1
functional anti - us entity	0
right and proper	1
poor	0
massive intimidatory show of force that was evident in the deployment of security forces	0
below minimum standards	0
common enemy of all civilized men and women	0
outside the law	0
rope in	0
unlawful	0
has long had tense relations	0
destructive	0
appreciating	1
hype	0
balmy	1
opposition	0
was nothing but	0
charge	0
to deny	0
ever - deteriorating	0
in retaliation	0
still smarting	0
grown too tired	0
the biggest	0
the interests of	1
disapproval	0
not a successful choice	0
promises	1
social explosion	0
seem logical .	0
prisoners are getting coddled	0
acting out of self interest	0
even committed such an atrocious act	0
comes at a cost	0
the government continues to uphold the freedom of expression	1
provide support to the us , as it did	1
readily	0
but	0
such fruitful results	1
was finally accepted	1
blaming	0
meddling	0
wo n't be sacrificed	1
was martyred	0
its chance	1
does not want anything to do with	0
to deny them an appeal before court of law	0
inevitable chaos and war	0
not be condoned by	0
warned	0
blamed	0
support	1
loyal attitude of	1
walked on too many toes	0
incessant irritant	0
take revenge	0
this is our major concern	0
contrary to all reason	0
would have been in jeopardy if	0
wanted to avoid	0
reproached	0
will be cancelled out	0
wish	1
is adamantly against	0
explosive move	0
have accused	0
tension between	0
defends	1
axis of evil	0
hostility to	0
supporting	1
certainly called for	1
spiteful attitude clearly shows	0
are enthusiastic	1
would be crushed one by one	0
eagerly	0
criticized	0
outlined	0
to convince	1
could n't care less	0
brings back bad memories	0
refuses	0
very robustly	1
they get fed better than us	0
responsible for	0
the cold war stereotype	0
does n't accept	0
could have hoped for	1
can jeopardise peace and security , law and order	0
only got worse	0
rejection	0
these leaks had put his life in danger	0
have at least gone to the trouble	1
dictatorial tactics	0
shown no inclination	0
banged pots and pans in the plaza de mayo to protest	0
ambiguous	0
extremely easy	0
is particularly opposed	0
believe	0
does not have the slightest doubt	1
like the case of that pot who called the kettle black	0
felt gratified and relieved	1
just the way the prisoners like it back home	0
is threatening	0
will take back conditions to their former state of tension	0
playing soccer with their heads	0
there is irony - - including from the sober	0
gratitude	1
threat	0
ongoing devastation	0
admitted	0
as have	0
promotion	1
if a rocket launch fails	0
message and warning by	0
rejected	0
guaranteed	1
an ``axis of evil	0
maintained a positive stance	1
rigging	0
the most serious	0
feel at ease	1
to accept	1
debate	0
almost all parts of the globe	0
anything went	0
also realistic	1
greatest sincerity of peaceful unification	1
inaccurate	0
reporting whatever suits them	0
absolute indifference	0
protests	0
other nations may try to do the same in less dire times	0
100 percent	1
squandered	0
importance	1
yield	0
still persisted	1
would not be a bad idea	1
nod to	1
right to exist	1
communicative compulsions of dancing to the tunes of evocative sound bytes	0
united states' hostility to islam	0
to do away with	0
welcomed	1
the extent to which this guy's legal rights are being subjugated to the australian government's shuttle diplomacy with the us	0
constant aggressive	0
not active enough	0
are bracing	0
disastrous consequences	0
is charged	0
second only to the terrorism itself	0
abusing human rights	0
has struck innocent women and children and defenseless civilians	0
was confident	1
tragic and shocking	0
no support for	0
the desperate fight	0
substantially free and fair	1
free and fair	1
the ideal of a world kingdom	0
to request	1
is accused	0
endorsed	1
quite the contrary	0
sharply questioned	0
inevitably	0
public curiosity	0
clubbed two islamic states	0
if there were serious problems	0
significant	0
have also voiced interest	1
legitimate rejection	0
pushed	1
axis of evil	0
thought	0
just not possible	0
calls on	1
agreed	1
defy	0
the 'axis of evil	0
strong criticism	0
voluntary	1
has lost control	0
does not do what it is supposed to do	0
defying	0
but the alternatives are worse	0
use the excuse of	0
it will not be free and fair	0
defects	0
support	1
nor	0
significant results	1
business - as - usual	0
to offer support	1
claimed	0
devastating	0
very hard time	0
legitimate dissent	1
systematically subverted democracy	0
well disposed	1
could welcome	1
rip - off	0
stinginess	0
such baseless accusations	0
alternative'	0
improved	1
that chavez has to be killed	0
sobriety among	1
countries of special concern	0
stand with them in the same trench steadfastly	1
axis of evil theory	0
ceased to be a soldier of the fatherland	0
considerable doubt	0
want	1
warned	0
is obviously afoot	0
the real ringleader of evil	0
firmly oppose	0
tactless actions	0
in such a manner	0
to tighten the noose around the axis of evil	0
systematic campaign of violence and intimidation	0
are very critical	0
will prove respect for human dignity	1
approved	1
do n't deserve	0
insisted	1
has been eager	1
is intolerant	0
has taken a negative stand	0
difficult	0
validates	1
not inferior	1
international dictatorship	0
hated yankees	0
condemned	0
blair report	0
oppressed	0
domination	0
their glorious struggle for these rights	1
ran against	0
another dangerous signal	0
countless letters , statements , and comments protesting	0
wanted	1
simultaneously raises apprehensions and resentment	0
that sort of trust takes several years , if not an entire generation , to rebuild	0
intimidate	0
the desire	1
impugned by biased reports	0
more comfortable	1
gained high appraisal	1
to carry out other retaliatory , suppressive , and devastating practices	0
was unconstitutional	0
hope	1
to bow and accept the mayor's , israel's , demands	1
had repeatedly asked	1
complained	0
have preference for	1
what a brazen - faced deception of reality	0
spurned	0
the world did not always realize how good they were .	0
treading a path of coercion , intimidation and blackmailing	0
little to offer	0
vigorously lobby	0
delighted	1
accused	0
languages without nuances	0
reticence	0
felt	0
virtually no attention has been paid	0
undemocratic	0
worries	0
hopes	1
disappointment	0
settlement has increased considerably	0
have cast doubt	0
the most bizarre twist	0
would help stop the country plunging into civil war	1
wily israeli aggressors	0
calm	1
fails to meet the standard of being free and fair	0
the worst human rights violator in the world	0
is , more or less , untenable	0
never allowed	0
against	0
dream	1
arrogance	0
purposely play up	0
approval	1
will not have the same fate as	0
refused to grant	0
i'm an american and i'm damned proud of it	1
indignation	0
charged	0
is an unpopular means because	0
completely ignored	0
are against	0
poor response	0
harsh	0
the victim of state terrorism	0
given sharon a free hand	1
were surprised	0
is not inclined	0
niche of affection and solidarity	1
humane	1
it is not clear	0
gives constant demonstrations of discontent and irritation	0
declining to comply	0
unable to tolerate	0
dishonoring	0
they are indeed entering	0
had urged	1
the support	1
refuses	0
punishment	0
preferable	1
labeled	0
marred	0
still going strong	1
dogged	0
want	1
will eat up their own vitals	0
a man of peace	1
cheering	1
will do whatever it takes to defend our security	1
accused	0
in a way our government has not been	0
vicious battles	0
it is dangerous	0
the dictates	0
numerous serious abuses	0
misjudgment	0
to the president's misfortune	0
reticence	0
deviant	0
ghost of a military insurgency	0
fearing	0
tried to tear up	0
have been heavily critical	0
guilty of using excessive force	0
welcomed	1
would have been sending a very bad signal	0
the efficiency of bulgarian dmv workers	0
evil - doers	0
promised	1
protests	0
limits of tolerance	0
against neo - liberal globalization	0
are eager	1
to trample upon	0
were characterised by - - among others - - intimidation	0
grand	1
considered	1
pretended	0
impartial	1
favorably	1
apartheid	0
promoting	1
expressed support	1
a success	1
had aligned against	0
fair	1
the demon they have reared	0
calculated	0
without room for rigging	1
plan	1
spiteful attitude	0
stood a good chance	1
triggers domestic turmoil	0
seeks	1
fake imposter	0
mandatory	0
unstable situation	0
with various concerns in mind	0
no one can feel proud	0
abandoning an ally	0
deep divergences	0
essentially close off international use of the station	0
claiming	0
appreciates	1
rejected	0
promotion of world security , improvement of economic conditions , defusing regional and global crises and conflicts , checking unleashed competition for rearmament , reduction of the gap between the mainstream and peripheral countries	1
insufficient guarantees in themselves	1
seeks	1
substantially free and fair	1
openly opposed	0
bitterly fought	0
falsified	0
to support	1
the evil is real	0
there is no will to discuss it	0
certainly help	1
constitute a breeding ground for bilateral tensions	0
claimed	0
much fairer	1
damage	0
has been praised	1
defends a different posture	1
dignity	1
criticized	0
considerable respect	1
serious	0
allegations of	0
imperialism is the source of war	0
tougher policy against	0
had always denied	0
the base of evil	0
violated	0
accomplice in the destruction	0
ideological fight against capitalism	0
one of the most unstable	0
scheme	0
agreed the adoption of a decision for approval	1
have great confidence	1
will remain unchanged	0
difficult situation	0
axis of evil	0
that may be the case	1
non - negotiable	0
had been tipped	1
was seen	0
spewed out virulent remarks	0
ambitious	1
apparently thought	1
cut any routes	0
thrust out his hand	1
am afraid to say	0
are concerned	0
genuinely democratic constitution enshrining universally recognised norms	1
denied	0
do n't need the kind of politician brian tobin had become	0
labeled	0
earned the most	1
forefathers	1
axis of evil remark	0
blamed	0
called on	1
successful	1
legitimate	1
suffering	0
severely criticized	0
inhumane	0
will profit as well	1
would not stand idly by	0
better suited	1
these three musketeers	0
to call on	1
worst	0
desperate	0
aim	0
poses a danger	0
bring the government down in turmoil	0
under siege	0
were easing	1
return to confrontation	0
agitated	0
loudly trumpeted	0
should find it gradually easier	1
denied	0
warned	0
dispute	0
legitimate	1
lending any support	1
irresponsible	0
in supporting	1
suffering from some intoxication	0
want	1
human rights violation	0
urging	1
feels constrained to reject	0
has issued an assassination order	0
invitation	1
made a harsh appraisal	0
a friend	1
abuses	0
neo - colonial	0
peaceful	1
because of the misguided	0
does not follow	0
no one , however , is giving a hearty thumbs up to mr . tobin	0
while destroying the instruments of his power	0
like they're best buddies	0
strong protest and criticism	0
compounded the problem	0
begin to feel	1
asked	1
found little to object to	0
the visit has achieved positive and successful results	1
total benefit of that has been earned by the united states	0
does not want anything to do with	0
only wants	1
support	1
overlooked	0
will again attack	0
harmful	0
unprecedented	0
contradicts the efforts to calm down the situation	0
leading role	1
deemed	0
has been finding it extremely difficult	0
feels	0
perverse form of nationalist racism	0
unlawful combatants not entitled to the protection	0
mistake	0
sharply criticised	0
credibility evaporated	0
it is a sign of serious economic trouble	0
warned	0
have refused to recognise	0
