document	label
wise	1
will be successful in their work	1
asking for	1
violating human rights	0
to peace and stability	1
needs to cooperate	1
without too many difficulties	1
are waiting anxiously	0
a window of opportunity	1
as soon as possible	1
disenfranchised	0
breeds insecurity	0
crises	0
whoever says that these are small steps is incapable of recognizing the european union's experience	0
not welcome	0
in spite of	0
breaks your heart	0
with the specific objective	1
well off	0
confused	0
entrench	0
welcome	1
murderous thugs	0
has abused	0
wish	1
a threat	0
promote instability	0
would adhere to a pluralistic vision	1
military bastions and bases	0
wrongful	0
threatening the world's peace	0
evil empire	0
the best role model	1
collective illusion	0
criticisms mainly focus	0
possible regression	0
it is obsolete , it does not work	0
the blind and murderous rage of a defeated colonial power	0
the point	0
a degree of repression	0
grim statistics trotted out	0
subsequently denied	0
the whiff of scandal and conspiracy is in the air	0
gave poor grades	0
have seen such suffering	0
did not agree	0
will be irresponsible	0
assured	1
openly declared	0
axis of evil	0
charged	0
immediate support	1
congratulated	1
burden really lies	0
have warned	0
complained	0
denying	0
was a good thing for the hemisphere	1
thanked	1
favorite of	1
a little uneasy	0
lump	0
are , without exception , very favorable	1
risks	0
mutiny	0
downplayed	1
is becoming more complicated	0
water tight	1
profit from	0
support	1
moribund	0
heavy - handed	0
long - term interest	1
was almost overly humane	0
ambiguous	0
mistake	0
was uncomfortable	0
agreed	1
pent - up demand	1
rejection	0
credible	1
is optimistic	1
axis of evil	0
nothing seemed more normal than to settle in someone else's territory	0
liberators	1
their auxiliaries from the northern alliance	0
want to make sure	1
refused	0
immediate trial for alleged crimes	0
doomed to failure	0
encouragement	0
protests and demonstrations	0
being blamed	0
terrible equation	0
criticized	0
assassinating citizens it alleges have links to security activities	0
if you're not with us , you're against us	0
falling victim	0
wicked intention	0
is achieved after thousands of years of research	1
prosperity	1
came to anderson's support	1
not going to let it go	0
good will	1
is aghast	0
in the lurch	0
perpetuate	0
do not help	0
make this request	1
outlined	0
such animosity	0
some seem doubtful	0
patronizing	0
what impressed him most	1
palestinian victims as terrorists	0
hotly contested	0
the approval of	1
bruised	0
to despair	0
were singing and dancing to celebrate	1
believing	1
the opposition by	0
will not allow	0
supports it with words and deeds	1
were considered	0
all around us	0
are urged	0
not satisfied	0
pick up some tube time	0
so great as to remove any sense of common ground	0
pretext	0
naked pursuit	0
democracy , transparency , and corruption - free system	1
supports	1
still believes	1
sympathize	0
 head off an explosive growth	1
axis of evil	0
a decade of dramatic economic decline	0
concerns	0
what looks like voluntary will actually be coercive	0
pledged to fight	0
coup - plotting	0
too good	0
unfairly	0
concern	0
major uncertainty	0
kept peeking	1
as a guarantee of stability	1
the desire	1
pursued	1
sentiments	0
want	1
jubilant	1
us - british aggression on iraq and meddling in its internal affairs	0
jubilant	1
expulsion	0
derived nothing but encouragement	0
would have perhaps been logical and acceptable if	1
sustained government - orchestrated campaign of intimidation and violence	0
felt gratified and relieved	1
denies	0
thugs and fraud	0
misled by the smear campaign and information sabotage	0
losing currency	0
tensions	0
unsure	0
is also paying the price	0
in the hands of presidential cronies and members of the ruling party elite	0
wanted to ignore economic issues	0
indirectly criticised	0
false	0
imperialists	0
a very sad day	0
such a concept gets us nowhere	0
bush backtracked	0
evil in politics	0
decisive breakthrough	1
would never readily agree	0
full support	1
despite widespread fatigue caused by successive austerity drives	0
supposed to approve and participate in	1
linking	0
he must think he can defy gravity	0
who does not miss an opportunity	0
immediate exploitation	0
the problem , he went on , is	0
mere positioning	0
unlikely to affect	1
this cruelty	0
approving	1
hopes	1
maintained a positive stance	1
axed	0
kick chavez out of power	0
scores of	0
was turned down	0
they stand with empty pockets and their hands empty , out toward alberta	0
without	0
expected	0
is worrying	0
to keep yasser arafat stranded	0
denying them the right	0
playing soccer with their heads	0
interfere	0
expressed concern	0
weak	0
strong support	1
to applaud everything	1
force us	0
thanks to	1
congratulated	1
profess relief	1
wants	1
probably never	0
is confident	1
because of the legal nuances	0
can make one tumble and roll over 77 times	1
urged	1
really had reached	0
a recommendation	1
as bad or worse	0
to blame	0
questioning	0
resulted in many people being killed or tortured that did n't need to be	0
shows solidarity with the west	1
humane , legal , and proper .	1
not at all	0
would be unmasked	0
threat	0
hopefully	1
insisted	1
blamed	0
scaring away	0
simple lack of respect	0
posed a credible security threat	0
wanton destruction of property	0
aimed	0
called for	1
belligerent	0
most dangerous enemy	0
backing	1
most disturbing of all	0
would n't it be better	1
the tale today is all the more bitter as it began with such euphoria	0
spurned	0
temporary security	1
want	1
deterioration	0
would want	1
sharply criticized	0
remarkable	1
supporting	1
is brazen	0
what raises even more questions	0
condemned	0
confidence in it is waning	0
scares away	0
is justified	1
would violate international standards prohibiting cruel , inhuman or degrading treatment	0
dings	0
they're a pain in the ass	0
boasts	1
premature	0
preventing	0
immediately lapsed into hysterics	0
important new development	1
corner	0
had no respect for any religion , faith , norms , decency , human rights and rules	0
peacefully	1
says with a bright smile	1
should	1
oh god no	0
threats against	0
wanted	1
get out ! .	0
sudden deterioration	0
did not conform	0
to honor	1
was explicitly embraced	0
wanting to exercise world dictatorship	0
always justifies	1
totally biased	0
positive	1
hoping	1
collapse looked imminent	0
human characteristics to a lump of stone	0
imprudence	0
nations that are so dictatorial	0
in vain	0
pretext	0
meant to intimidate	0
could destroy entire planets	0
strong perception	0
may have changed	1
recognized	0
old man	0
see reason	1
government - orchestrated	0
it may cloud my assessment	0
still persisted	1
condemn	0
hopes	1
stolen	0
are concerned	0
has threatened to attack	0
are shameless	0
not in step with	0
expressed his hope	1
refusal to approve	0
not a man who likes to improvise	0
thugs	0
dry up the roots of terrorism	1
extension of its characteristic policy of hegemony	0
agitated	0
the same and worse	0
based on justice	1
accomplice in the destruction	0
islands will go under	0
picking on	0
total disengagement	1
new - found	0
yardstick for progress	1
will not respect	0
allow for a free and fair presidential election	1
they could be held responsible	0
to create the impression	0
even worse	0
ongoing afghan crisis	0
respect	1
advantage	1
had caused the demise	0
failed	0
hampering	0
hard - line wing	0
never	0
neat stuff	1
time and time again	0
denunciation	0
thought	0
claiming	0
to washington's eternal discredit	0
just to embarrass the administration	0
so scared	0
mendacious	0
overlooked	0
losing his party's support	0
complaints	0
angry	0
higher than any time in the past several hundred thousand years	0
could support	0
sent congratulations	1
nevertheless	1
has been weighing heavily on the minds	0
ideal , sunny clime	1
constitutionally acceptable	1
not ruin its relations with the arabs	1
strong support for	1
supporting	1
had no confidence	0
great leader	1
greek dagger that is thrust into the heart of anatolia	0
ran against	0
growing exodus	0
appreciated	1
defends a different posture	1
would be a reluctant financial firefighter	0
has held the high goal	1
it's not a bad deal	0
very strong concern	0
against	0
require a careful and mature approach	1
great evil on open display	0
criticized	0
can feel proud	1
just in time	1
with the guerrillas in particular , we supply the dead , while you enjoy politics	0
however fraudulent	0
opposes	0
sought to project itself	1
is rightly	1
have n't always been consistent	0
crisis	0
deeply mistaken	0
ugly travesty	0
lie	0
thanks	1
limits of tolerance	0
see themselves	1
it is mr . stoiber	1
cages	0
fundamental freedoms	1
meaningful action now	1
taken palestine hostage	0
did not succeed	0
core	0
shown no inclination	0
devastating	0
supported	1
wants to disguise	1
the peace treaty was in favour of the zionist enemy	0
flimsy pretexts	0
may be	0
dismissed	0
threats	0
complete and blind bias toward israel	0
reckless military oppressive attempt	0
has already warned	0
so - called great satan	0
are probably not picky	0
prefer	1
not even	0
it is a positive development	1
they are indeed entering	0
regard	1
is optimistic	1
the evil empire	0
hardly elastic enough	0
hope	1
endorsement	1
with a vengeance	1
real sting	0
scorned	0
would be forced	0
fear	0
chilly	0
appreciates	1
beleaguered	0
refuses	0
big challenge	0
invited	1
zealots	0
what is non - wasp humanity	0
massive intimidatory show of force that was evident in the deployment of security forces	0
plotting	0
reports sowing the seeds of hatred and malice , or disparaging	0
unfair	0
abandoning a longtime client	0
resounding pots - and - pans demonstrations	0
charged	0
has eroded the government's ability	0
accused	0
paint a bad picture	0
are so hated	0
am pleased	1
hailed the end	1
intended	0
drew flak from	0
more belt - tightening	1
not up to him to decide who is a captive or who is not a captive	0
reiterated	1
strong support of	1
nervous	0
reckless	0
could accept	0
criticisms	0
wanted	1
will be able	1
wielding its authority	0
scrupulously avoided	0
been approved	1
calls for	1
cost - effective	1
wayward	0
disparaging	0
sensible	1
warned	0
as small ( yet acceptable ) as possible	1
concluded	0
in fact poverty	0
would be badly damaged	0
a bitter pill to swallow	0
would never forget	0
scandals	0
made unfounded charges by accusing	0
dispute	0
to challenge	0
enemy	0
new harm	0
may also have changed nothing	0
increasingly isolated on the international stage	0
disappointment	0
concessions	0
giving up with india	0
unreasonable	0
wwanted	1
are often tainted with a significant degree of hypocrisy	0
supporters	1
victory	1
offering even order - of - magnitude guesses	0
disagreed	0
these values and ideas	1
feel	1
claims	1
is not amused	0
will be tarnished	0
going to the dogs	0
take what you can while you can	0
severely reduces	0
especially those who are dangerous and suicidal	0
despite all of this , however	0
carnage	0
there was a lot of fear and tension	0
has rejected	0
rather than a product of comprehensive reasoning	0
in an utterly disorderly way	0
appeals	1
has just ratified	1
rejection	0
strikingly illustrated	1
dethroning	0
everything good and nice	0
tacitly agreeing to ignore	0
will intensify	0
successfully rallied	1
the new enemy of america	0
also suggested that death would be the only way out of the conflict	0
swift criticism from	0
strongly denounced	0
be settled within the un framework	0
restoring the full inalienable rights	1
constantly changing	0
should not be loaded with all the world's sins	0
appeared it had been done reluctantly	0
will not be able to attain	0
legitimate	1
fear of	0
excellent technical preparation and mature action	1
normal relations	1
as good as decided	0
abhorrent	0
anger	0
labelling	0
manichaean	0
without comprehensively consulting with the countries concerned	0
how docile	1
was rejected	0
highest	0
as patients	1
must push for punitive action against mr . mugabe	0
serious mistakes	0
danced in celebration	1
seeks to hide behind a military uniform	0
has renounced	0
pointed the finger	0
children in distress	0
at the expense	0
slaughtered	0
deteriorating with each passing day	0
in death rather than staying alive under occupation	0
facing an acute dilemma	0
however	1
was strongly supported	1
stands on the side of justice	1
hopes	1
looking radiant	1
play with	0
excessive	0
short but tumultuous	0
arresting innocent citizens	0
fine words	1
is concerned	0
breakdown	0
foresaw	0
probably unfortunate	0
damn yankees	0
perception	0
suddenly going to become reasonable	0
have been deprived of all their national and human rights	0
break promises	0
dignity	1
stability and peace	1
the hardest of the hard core	0
not too bad either	1
will not be able to take the steps absolutely necessary	0
promoting peace and stability	1
expressed admiration and surprise	1
riots and widespread strikes	0
victory of justice and freedom	1
that's ridiculous	0
was very strong about this	1
under the pretext	0
that was horrible	0
by flashing a carrot on a stick	0
to ask	1
use the excuse of	0
israel makes itself appear	0
to refuse	0
has repeatedly assured	1
extremist gang	0
ghost of a military insurgency	0
such pessimism	0
peaceful	1
claiming	1
peaceful reunification	0
systematic campaign of violence and intimidation	0
at one speed or another	0
maintains the commonwealth's credibility	1
may annoy	0
calls	1
guaranteed	1
under no circumstances	0
rioting	0
do not want to work	0
against the enemy	0
has refused to make any statements	0
certain countries resort to	0
fundamentally flawed	0
press ahead	1
axis of evil	0
swore allegiance	1
seeks	1
the protests	0
alarming	0
does not justify all the means	0
are willing to die	0
well , heaven without the 72 virgins	0
may not be a correct basis	0
the real ringleader of evil	0
thanked	1
dismissed	0
countless letters , statements , and comments protesting	0
violent reaction	0
us imperialist war maniacs	0
confidence	1
failed coup	0
wrote	0
joining the west in criticizing	0
dismissed	0
calling on	1
once again	0
waning grip on power	0
taken responsibility for	1
fear	0
with a sigh	0
enormous injustice	0
voices can not be heard by anyone	0
this right - this right right	0
axis of evil	0
was not delighted with	0
extreme right	0
has already provoked	0
beginning of a real era of peace	1
disapproval	0
forcing painful austerity measures	0
charging	0
humanely	1
the only way to peace	0
skillfully adapted themselves to the most difficult circumstances	1
would still never be justifiable	0
to pay attention to respecting	1
would want	1
criticized	0
niche of affection and solidarity	1
an unjust one	0
trampled over	0
rhetoric of that kind	0
to recognise	1
interfered	0
what political objectives might be driving	0
happy	1
perpetrated	0
do not reflect the reality	0
alternative'	0
shortcomings	0
is interested	1
push the island to the edge	0
tragic culmination	0
considerable respect	1
indignation	0
takes a great deal of pride	1
dramatic	0
illusion	0
threatened	0
changing its stand	0
optimists	1
there is no scope for such madness	0
adverse report	0
went against	0
sharp international rebuke	0
does not conform	0
appreciated	1
peace to prevail	1
humane	1
full support	1
it will not be free and fair	0
mistake	0
even worse	0
in case they lost their teeth while , say , biting a guard	0
evil	0
every sign of intimidation	0
neutralized , heterogeneous , impatient and politically immature opposition	0
are even less happy	0
refuses	0
have n't already violated	0
to deny	0
inconsistent	0
stands on the side of justice	1
inhumane	0
would drag down the economy	0
quarrel	0
support	1
not in conformity with	0
unjust and discriminatory policies	0
finally entered a dangerous stage	0
unquestionably	1
tamed inflation	1
genuinely democratic constitution enshrining universally recognised norms	1
lending any support	1
discourage	0
expressed a stance	0
urged	1
warning	0
dirty money	0
recommendations	1
was demonising	0
risked the full weight of the law	0
will devote themselves	1
are becoming nonexistent	0
unjustifiable	0
opposed	0
snapped at	0
categorized	0
wants	1
exercising dictatorial powers	0
that makes them about as dangerous as a person can be in modern times	0
repeated its allegations	0
promoted strongly	1
was seen	0
keeping its good and evil from everyone else	1
have been accused	0
hated yankees	0
would be difficult because	0
the last thing	0
suffering from difficulties	0
the labyrinth	0
designed to achieve an outcome - power at all costs	0
fearing	0
a true ally	1
an excuse	0
repeat his father's mistake	0
well on his way	0
degeneration of the democratic process	0
major campaign of retribution	0
daylight robbery	0
praised	1
battle of good versus evil	0
were critical of	0
violent	0
encouraged	1
called on	1
intentions	1
to voice his concern	0
do not intend	0
threatens	0
will work non - stop	1
inhumane	0
fend off	0
injustice suffered	0
world's best chance	1
forced exodus of hundreds of thousands	0
afraid	0
considers	1
something so petty	0
supported	1
irritated	0
refused to recognize	0
giving him medium approval	1
condemned	0
step in the right direction	1
deliberately withholding food	0
refused	0
unprecedented in the history of the comity of nations	0
positively assessed	1
destroying the established - - eu - supported - - infrastructure	0
regime that they deserve	1
war maniacs	0
difficult	0
protected from knocks	1
a disagreement	0
endeared him	1
frightening	0
languages without nuances	0
being harmed	0
excesses	0
resistance	0
have raised questions	0
chanted	0
reckless	0
lacked conclusiveness and were not operational	0
stop intervening	0
were red - penciled	0
these faces are wearing army uniforms	0
rendered worthless	0
want to help	1
strategy of suppression	0
wish	1
acts of violence against innocent civilians	0
once prosperous	1
worst unrest	0
compare	0
the top violator of human rights of the last christian year	0
to dictate	0
the arrows	0
no justification	0
as have	0
are expected	0
flawed	0
an alien seedling	0
they were wrong	0
are scared	0
unhappy	0
escalates that aggression to a point	1
support	1
damaged	0
more ineffective	0
cages	0
was lobbying	1
the daunting problem of sparking an economic recovery	0
concern	0
could approve	0
found solidarity in the view	1
are judged	1
so appalling	0
inclined to give way to rapture	0
the man standing in the way	0
is in the process of eroding	0
adopt	1
can not be taken seriously	0
a victory for democracy	1
has been very critical	0
blamed	0
unmistakable and potentially disastrous	0
expressing concern	0
protests	0
from upholding religious and cultural values	1
largely try to keep as much hegemony	0
the sphere of its domination	0
expressed concern	0
alarming	0
one can only speak of mismanagement	0
appetite	1
am happy	1
refusing	0
ghastly and barbaric	0
voluntary	1
a lot of negative points	0
unfair	0
denouncing	0
has vowed	1
just want	1
already over - taxed economy	0
refused	0
may put back by years	0
champion of freedom	1
criticizes	0
are not appropriate	0
declined	0
praised	1
rigged	0
illegal combatants , not prisoners of war	0
cold	0
criticised	0
did their homework	1
the problem is	0
rejects	0
a dysfunctional space program	0
as an act of submission	0
shocked	0
allegations	0
likened	0
opened a new path	1
taking away from	0
enraging	0
does n't accept	0
progressive	1
people arrested on the battlefield	0
come out opposing	0
cope	0
ridicule	0
will do whatever it takes to defend our security	1
hoped	1
hopes	1
some unpalatable measures	0
advantages	1
long - desired	1
think and state	0
dump	0
does not do what it is supposed to do	0
did not show the slightest sympathy , still less the least regret	0
rejection	0
deny	0
something special , as god's own country .	1
authoritarian or repressive	0
opposition to	0
continue to encourage	1
opprobrium	0
to criticize	0
palestinians are bent on destroying	0
agreed	1
support	1
would be interested	1
expresses condolence , sympathy and solicitude	0
would continue to support	1
indeed a good day	1
flexibility	1
was in fact violating the rights of millions of people throughout the world	0
the fabric of compassion tore	0
unfortunately	0
is not , in the first place , willing to recognize	0
has now approved	1
would go a long way towards inspiring	1
did not adequately	0
made a mistake in not saying no	0
thus shattering	0
are to blame	0
maintains its support	1
simply to rubber stamp	0
vague	0
loss of innocent lives	0
an allegation	0
bad decision	0
was charged with treason	0
preposterous	0
mistreatment	0
desperate	0
could enter a state of social rebellion	0
without admitting	0
serious	0
tighter than death row	1
axis of evil	0
the exaggeration	0
rows	0
have a conviction	0
hoped	1
incapable	0
assassins , assassins , assassins	0
strengths	1
never	0
heroic	1
absurd	0
labeling	0
humanely	1
dismisses	0
once again	0
horrific news	0
designated	0
more credible	1
axis of evil remark	0
enemies of venezuela	0
a slap on the wrist	0
remembering	0
they want to hold us hostage	0
disappointment	0
staples of police states	0
proactive approach	1
keeping a watchful eye	0
dishonoring	0
will not be a game without risks	0
subjugate the palestinian people and liquidate their legitimate rights and aspirations	0
has not failed	1
wishes	1
rejecting the idea	0
criticism	0
wanted	1
is undoubtedly justified	1
equal footing	1
mandatory	0
another example	0
commitment	1
claims to advocate	1
incapable	0
supporters	1
often spent years in solitary confinement	0
had particularly harsh words for	0
it breaks your heart	0
enhance	1
resolve the smaller israel - palestine problem with a bigger one	0
end up like french algeria	0
concerning their life or death	0
real danger	0
not profitable but costly	0
lapsing back into the grim years	0
abruptly	0
should criticize	0
would protest	0
the guilt or otherwise	0
swallowing	0
warned	0
frustrate	0
viciously spoke ill	0
branded	0
taking advantage	0
may better	1
valued ally and friend	1
forefront of combating	0
preferring	1
axis of evil remark	0
looking back one can see a general lack of vigilance	0
likely to support	1
lacking good will	0
emulate the gautama buddha himself	0
signalling our support for	1
quite the contrary	0
forced	0
voiced concern	0
the nature of	0
sensational	0
warm	1
irked	0
can not condone more than anything	0
only hints at his inclinations to gain more power	0
because they seek weapons of mass destruction and have links with terrorist groups	0
traditions of humane treatment	1
invited	1
cold monster	0
to guarantee	1
only becoming worse	0
whose land was occupied	0
in face of the economic and government paralysis	0
disagreed	0
feel disturbed	0
complacency	0
so help me god	1
formed a close friendship	1
deliberately confusing	0
will certainly eat their own bitter fruit	0
scheme	0
ultimate effectiveness is in doubt	0
wanted	1
unity	1
recommendations	1
healthy	1
provide support to the us , as it did	1
refused	0
admires	1
terrible tragedy	0
counting on	1
favoured	1
emphatically condemned	0
no enemy of consequence in sight	0
kamikaze killers	0
has fallen on stones	0
axis of evil theory	0
absolutely the right thing to do	1
has yet to show	0
is , day by day , becoming somewhat weak	0
loudly celebrating	1
not reproachable	1
was resisted	0
intolerant	0
bitter deadlock	0
yet another burden	0
support	1
uproar	0
appreciation	1
will not be the same as	0
most importantly constructive and positive	1
transparent	1
renegade province	0
do n't want	0
optimistic and hopeful	1
not in keeping with	0
perception	0
want to avoid	0
effective solution	1
desperation	0
would have enormous implications	0
state of stagnation	0
cried	0
render their firm support	1
was determined	1
weak , developing nation	0
has blamed	0
solid and cordial	1
excessive or at the wrong time	0
opposed	0
would suit	1
endorses	1
be condemned by	0
without any international legitimacy	0
objectively	1
denied	0
very likely continue to lose our edge	0
warned	0
pursue	0
her former friend as an enemy and her former enemy as a friend	0
resolute defender	1
are not going to allow	0
did not stop	1
total disregard	0
is running so scared	0
is adamantly against	0
has criticised	0
the ford falcon syndrome	0
support	1
extremists	0
legal	0
blamed	0
conquering	0
the rule of law is under fire	0
declaration of support	1
grief and anguish	0
have shown reluctance	0
benefits	1
break the spirit of	0
is stuck minding us	0
was applauded	1
we would be digging ourselves out of the ruins at this time	0
biased attitude	0
protest	0
am afraid	0
enjoy	1
the idea	1
still wants	1
hesitated	0
peaceful resolution	1
agreed	1
refusing to identify	0
ignored	0
is supporting and protecting	1
criticism	0
i say to myself , 'would we allow that , if canadian troops were taken	0
pained him	0
emphasized	1
agreement or understanding	1
made the opposite mistake	0
hopes	1
consecrate violence and counter violence	0
incited	0
suspicions	0
violated	0
succeeded in defeating	0
that may be so	1
not easy	0
promote	1
do not enjoy the minimum guarantees	0
brutality	0
are eyesores	0
in violation	0
was naive	0
axis of evil	0
was unable to explain	0
no to negotiations	0
were openly supporting	1
as notorious as devil's island	0
came to naught	0
great importance	1
good shape	1
cold war heritage	0
individual acts of insubordination	0
cracking down	0
quite the contrary	0
outright isolation	0
mutual desire	1
disapproval	0
would honor	1
the brutality with which this closure was implemented was unheard of	0
disagreed	0
no one up above	0
to imagine	1
fiasco	0
claims	0
harmful	0
the accusations	0
is not in control	0
fear	0
are blaming	0
to fulfill this promise	1
difficult situation	0
severe consequences	0
reaps all the benefits of mock globalisation	0
turn it again into an irritant	0
found little to object to	0
backing	1
the criticism	0
non - negotiable	0
denounced	0
went so far	0
radicalized	0
possible to ensure the environmental integrity	1
criticism	0
definitely the third side will go to no one but britain	0
hoped	1
is suspected	0
sneering	0
cast away the chance	0
terrorists	0
little chance of success	0
welcome	1
benefited most	1
have issued advisories	0
does not reflect	0
marginalized	0
rejected	0
the invitation of kingmakers to accept the crown	1
appears complicit	0
held	0
was shocked	0
imbalance	0
has not satisfied	0
only responsible course of action	1
has no consensus	0
thankfully	1
begin to support	1
in a statement welcomes	1
a land of freedom and opportunity	1
more and more difficult	0
almost certain	0
will be regarded by	0
a valentine's day gift for the polluters	0
humanitarian law was violated regularly	0
would not dilute its backing	1
charges brought	0
gained high appraisal	1
absolute indifference	0
civilized	1
infuriating	0
provoked by the fact	0
agitated	0
better clothed	1
supports	1
strong	1
want to sweep aside all competitors from other countries	0
more serious with the passage of time	0
the lack of respect for the human person	0
they will find themselves on inhospitable ground	0
criticise	0
emphatically condemned in the strongest terms	0
wants	1
attack	0
loved	0
expressed concern	0
poor	0
we are millimeters away from a civil war	0
suspicions	0
apparent contradiction	0
we're going to find a way around it	1
was nothing more than a sick attempt to appeal to the worst red - neck prejudices	0
are being treated humanely	1
dedicate themselves to lamenting	0
wanted	1
support	1
to take issue with	0
rogue nations	0
withering	0
blaming	0
treating these prisoners like an ostrich	0
have cast doubt	0
contributions	1
has accused	0
axis of evil	0
sees	0
concentration camp	0
promised	1
axis of evil	0
in such a manner	0
would not recognize	0
because of the misguided	0
have partially endorsed	1
national aspirations	1
frail excuses and pretexts	0
futile	0
criminals	0
is also interested	1
insisted	1
favorable opinions	1
allies are not satellites ,	0
damaging to the state's interests	0
worrying	0
has been widely condemned	0
opposition	0
has been calling	0
deplored	0
thus	0
welcomed	1
warned	0
improvement	1
to assassinate innocent activists and citizens	0
prisoners are getting coddled	0
rotting in afghan jails	0
a terrific example of how to violate international laws and human rights	0
axis of evil	0
leading role	1
eternal scourge of corruption	0
reticence	0
father of independence	1
condemning	0
longest destructive war	0
could not be hollowed out	0
is concern	0
open	1
legitimate	1
willingness	1
charges	0
supposed pre - eminence	0
wants	1
take justice to pre - historic times	0
looking to be disciplined	1
a brutal occupation	0
has quite a sharp insight	1
suspect	0
proved that the world stands on the side of justice	1
praising	1
taken the israeli government and consequently both the israeli and palestinian peoples hostage	0
criticizing	0
sticking to the polluting policies	0
has no right	0
made a harsh appraisal	0
has already done several things	0
unwavering will	1
will help	1
the most reasonable path for the time being	1
more than that	1
are feared	0
would not like	0
dramatic upsurge	0
complaint	0
in satisfactory terms	1
provocative	0
would surely be higher still	0
insulting	0
punishment	0
instigate struggles and wars	0
have made a difference	1
the protest	0
campaign	0
nonexistence	0
loyal	1
my stomach was in a real knot	0
want	1
criticisms	0
stressed	0
does not want anything to do with	0
imperialists and reactionaries	0
unstable situation	0
condemned	0
disagrees	0
unlawful combatants , not pows	0
chavez' incapacity	0
would not allow	0
was not killed	0
attacked	0
no to peace	0
israeli aggressors	0
staged a protest	0
continuing waste of human life	0
with a large degree of confidence	1
complicity	0
comforting sense of personal and national vindication	1
condemned	0
can never be right to indulge this disease	0
imposed by military force	0
edifying photograph	1
legitimate rights	1
dictatorial tactics	0
manipulation	0
every effort possible	1
if painful	0
would not accept	0
competent and scrupulously honest	1
is likely to prejudice	0
dictatorial	0
created misery	0
own exclusive interests	0
embody the bankrupt policy of israeli criminal extremism	0
decision to condemn	0
that chavez has to be killed	0
rigged	0
rejected	0
make a protest	0
bringing an end to terrorism and the taliban	1
were , and still are , hoping	1
immediate	0
made reckless threats	0
collapse	0
represents the pessimistic outlook	0
hopes	1
anthology of rhetorical follies	0
really useful	1
perp pal	0
accuses	0
premeditated massacres	0
roundly condemned	0
not to embark on the suicidal path that he has chosen	0
do not recognise	0
can count	1
not knowing the meaning	0
called for	1
some breathing room	1
be seen	0
disagree	0
how can	0
turned the world into a single front	0
and they will get it	1
chaotic	0
could object	0
archetypal sales of lethal weapons	0
threatened to choke	0
strongly welcomes	1
have been same ( consistent )	1
hostile regime	0
his best	1
will not reopen talks	0
will be happy to know	1
left behind	1
aim	1
humiliation	0
maintain	1
reaffirmed	1
their glorious struggle for these rights	1
legitimacy	1
stands alone	0
suspected	0
calm	1
tropical	1
do not want to yield	0
but	0
seeking its own profit	0
axis of evil	0
content	1
desperate palestinians	0
was embarrassed	0
undoubtedly strong and well thought out	1
disregard	0
warned	0
will be forced to introduce	0
sense of belonging	1
widespread abuses	0
stolen	0
100 percent	1
want	1
impossible	0
balkanisation	0
intentions	0
worry	0
big drawback	0
oppose	0
wish to influence	1
overwhelming evidence	0
any moral values	0
pleased	1
distorted	0
anti - israeli decisions	0
meddle	0
is greatly responsible	0
defeated	0
to deny	0
fail	0
charged	0
the superpower has decided to wage war and administer justice all on its own	0
made public a blacklist	0
to protest	0
ever - deteriorating	0
desperate hatred	0
so worried	0
wants	0
by whatever means possible	0
aggression and terrorism	0
warned	0
is beginning to work	1
not a legitimate government	0
scepticism and scorn	0
second only to that of a nuclear war	0
intends to	0
as an opportunity	0
relatively calm	1
not a successful choice	0
use the situation to gain the upper hand	0
smell of danger	0
so overshadowed by the secretary's rock star aura	0
became too interventionist	0
full support	1
rapprochement	0
ends up causing damage	0
arrogant unilateralism	0
tremendously ambitious	1
we were soft	0
most frantic lobbying	1
want	1
bloated budget	0
are blamed by	0
growing threat	0
unlawful	0
pleased	1
protest	0
provocative	0
toughs	0
unnecessary	0
support	1
preference	1
true	1
destabilizing	0
to maintain calm	1
storm the castle	0
supported	1
held hostage	0
terrorizing	0
bound to be serious	0
believe	0
commitments	1
never seen anything as beautiful as	1
if they were dealt with properly	1
boasted	0
uses a double standard in its definition of terrorism	0
refuses to admit	0
to be invited	1
extremely threatening	0
urged	1
not convincing	0
it must be regarded as an unambiguous message by the international community that the rule of democracy will be upheld in every part of the world	1
labeling	0
unjust	0
tyrannies	0
superb ability	1
good government	1
criticism of	0
needed to be wiped out	0
orchestrating	0
raise questions	0
will pose a merciless annihilating blow	1
charges of	0
are unanimously demanding	1
suspected	0
were in the right	1
seems to be	1
the threats launched	0
the cia would organize coups and assassinations to further us interests	0
not even be sufficient	0
pretext	0
urged	1
whom does he think	0
beneficial	1
many absurdities , exaggerations and fabrications	0
understand	0
have called for	1
reaffirmed cooperation	1
making fun of	0
refused	0
aggressors	0
scorn	0
have made it possible	1
a catastrophe would engulf every country	0
running rampant	0
to be enemies	0
is sensible	1
courageous stand	1
seems to show consideration	1
axis of evil	0
play into the hands	0
undivided support	1
were seething	0
draw the ire of	0
big secret	0
intended to be a warning	0
like an upholder of justice	1
is feared	0
accused	0
the radical wing of anti - castro exiles	0
threat only to	0
would be solved through peaceful means	1
security revenge	0
arbitrarily	0
urged	1
threatened	0
he should receive a vote of confidence	1
difficult israeli demands	0
to accept	1
fully back	1
was slandering	0
proclaimed	0
the deeper truth	1
discontent was running high	0
doing the same now	1
is deemed	0
accused	0
support	1
condemned	0
displeasure	0
never	0
better ways	1
refusal to accept	0
objectives	1
only reason for this would be	0
ensured	1
invitation	1
calls for	1
acquires special relevance this year	1
willing	0
